Matrix Size,Custom Determinant Time (s),NumPy Determinant Time (s),Determinant Error,Custom Linear Time (s),NumPy Linear Time (s),Linear Solution L2 Error,Custom Eigen Time (s),NumPy Eigen Time (s),Eigenvalue Error,Eigenvector L2 Error,Custom Dominant Eigenvalue,NumPy Dominant Eigenvalue,RHS
193,0.12371029998757876,0.004218599991872907,9.19426235289112e+255,0.17496629999368452,0.22084150000591762,6.515567104440577e-10,0.14983730000676587,0.04131929998402484,3.410605131648481e-13,8.157259317845608e-16,869.1245282940633,869.1245282940637,"[3, 4, 5, 2, 0, 8, 0, 6, 4, 0, 8, 8, 1, 6, 8, 5, 7, 6, 6, 5, 9, 3, 5, 9, 0, 2, 8, 6, 2, 4, 9, 2, 3, 5, 0, 1, 9, 1, 1, 2, 0, 7, 9, 1, 7, 3, 9, 6, 5, 7, 5, 9, 5, 6, 9, 0, 2, 5, 9, 5, 9, 5, 7, 2, 4, 2, 9, 8, 9, 1, 4, 6, 4, 4, 2, 9, 4, 5, 7, 0, 0, 0, 1, 1, 5, 8, 3, 0, 2, 2, 9, 0, 4, 5, 0, 2, 3, 2, 9, 2, 1, 2, 8, 9, 7, 2, 1, 4, 6, 9, 5, 0, 3, 9, 1, 2, 3, 1, 7, 4, 6, 9, 2, 5, 3, 0, 3, 0, 4, 1, 1, 1, 6, 6, 9, 3, 1, 0, 1, 3, 1, 6, 9, 5, 1, 8, 7, 3, 3, 5, 4, 5, 2, 6, 0, 3, 7, 6, 6, 0, 4, 4, 1, 6, 3, 9, 4, 4, 8, 9, 1, 8, 7, 1, 4, 5, 5, 6, 1, 1, 0, 6, 5, 5, 8, 1, 7, 3, 9, 2, 5, 7, 7]"
194,0.10822090000147,0.01540279999608174,2.426452900059769e+257,0.1602454999811016,0.30712559999665245,1.810506146013433e-11,0.1207767000014428,0.03870430000824854,5.684341886080801e-13,5.843521020239911e-16,869.5505153301579,869.5505153301584,"[5, 3, 7, 6, 5, 0, 4, 2, 7, 5, 2, 4, 2, 7, 4, 8, 7, 6, 4, 2, 2, 1, 9, 8, 0, 0, 9, 3, 7, 4, 9, 9, 1, 7, 0, 3, 0, 8, 0, 1, 0, 2, 9, 5, 7, 4, 9, 7, 4, 0, 0, 0, 8, 7, 4, 1, 8, 2, 4, 9, 1, 2, 6, 4, 1, 0, 1, 0, 0, 0, 1, 9, 1, 3, 7, 4, 3, 2, 7, 1, 1, 2, 6, 0, 1, 6, 3, 2, 3, 5, 5, 5, 7, 0, 2, 5, 3, 6, 9, 2, 2, 7, 8, 4, 4, 0, 9, 6, 6, 5, 7, 3, 2, 2, 9, 6, 4, 4, 7, 4, 4, 0, 2, 7, 4, 6, 6, 9, 8, 8, 7, 4, 5, 3, 4, 3, 3, 3, 0, 6, 0, 7, 8, 8, 9, 8, 5, 9, 6, 9, 5, 3, 5, 3, 9, 4, 2, 8, 6, 9, 7, 0, 4, 7, 6, 8, 7, 2, 2, 7, 5, 5, 1, 7, 5, 1, 3, 5, 1, 0, 6, 7, 9, 8, 1, 5, 8, 0, 6, 7, 9, 0, 9, 0]"
195,0.10298409999813884,0.0010377999860793352,3.2076916703424114e+261,0.16159620002144948,0.23419320001266897,4.5206979790399485e-12,0.1407572999887634,0.0208089999796357,6.821210263296962e-13,5.762207236921972e-16,877.8432210899507,877.8432210899514,"[5, 2, 3, 2, 5, 8, 5, 5, 5, 3, 9, 2, 8, 8, 6, 6, 4, 6, 9, 4, 0, 1, 3, 8, 2, 4, 2, 7, 3, 5, 6, 0, 3, 6, 8, 9, 2, 1, 2, 6, 9, 0, 8, 2, 7, 9, 3, 0, 5, 9, 2, 3, 9, 5, 9, 0, 6, 9, 4, 7, 3, 9, 6, 5, 3, 1, 9, 5, 0, 6, 7, 7, 4, 4, 7, 3, 5, 1, 4, 4, 3, 9, 7, 5, 9, 0, 6, 3, 2, 4, 5, 4, 0, 9, 7, 9, 3, 9, 5, 3, 6, 4, 6, 0, 7, 2, 3, 5, 1, 7, 6, 4, 5, 9, 1, 9, 3, 6, 3, 4, 9, 1, 6, 8, 9, 4, 8, 8, 8, 2, 4, 9, 8, 8, 6, 5, 6, 7, 5, 7, 4, 9, 9, 3, 6, 4, 6, 2, 0, 6, 5, 0, 3, 1, 3, 7, 0, 7, 0, 3, 9, 2, 9, 6, 6, 4, 1, 0, 0, 3, 5, 3, 9, 0, 4, 3, 0, 0, 3, 1, 6, 2, 7, 5, 7, 9, 7, 3, 2, 7, 3, 5, 4, 7, 4]"
196,0.11740459999418817,0.000829099997645244,3.527219094093168e+259,0.24612510000588372,0.26547670000582,2.892529377970784e-10,0.13379180000629276,0.03528770001139492,5.684341886080801e-13,8.524396565254951e-16,881.8238517422583,881.8238517422589,"[8, 1, 1, 8, 9, 7, 4, 5, 5, 0, 5, 9, 7, 2, 4, 5, 6, 1, 0, 2, 1, 3, 4, 5, 9, 8, 7, 4, 2, 5, 5, 6, 3, 2, 9, 0, 0, 2, 9, 9, 7, 9, 4, 2, 5, 0, 4, 5, 6, 8, 7, 1, 9, 1, 9, 8, 7, 3, 0, 4, 4, 7, 4, 2, 0, 7, 1, 1, 9, 1, 0, 3, 5, 1, 4, 2, 6, 4, 7, 4, 3, 2, 8, 0, 3, 1, 6, 6, 4, 3, 9, 9, 0, 3, 8, 4, 2, 1, 2, 0, 1, 9, 0, 1, 2, 3, 1, 9, 9, 3, 3, 2, 5, 3, 8, 6, 8, 8, 8, 5, 7, 4, 4, 8, 8, 0, 6, 7, 4, 2, 2, 7, 8, 4, 6, 8, 0, 4, 3, 1, 6, 5, 1, 6, 2, 8, 6, 8, 7, 6, 5, 2, 7, 4, 0, 0, 4, 3, 2, 9, 9, 2, 3, 0, 9, 8, 3, 5, 9, 1, 0, 9, 8, 0, 1, 9, 1, 2, 0, 8, 1, 0, 3, 0, 3, 3, 0, 6, 8, 2, 1, 9, 1, 4, 2, 4]"
197,0.1030429000093136,0.0009081000171136111,1.1139857675038158e+263,0.17417420001584105,0.23799700001836754,1.7325247115172204e-10,0.15279300001566298,0.051498399989213794,6.821210263296962e-13,8.645817252667881e-16,885.4505568458137,885.4505568458144,"[2, 5, 9, 3, 6, 3, 3, 7, 3, 0, 9, 2, 1, 8, 4, 3, 3, 5, 9, 4, 5, 2, 9, 6, 3, 5, 8, 8, 3, 5, 8, 3, 6, 1, 8, 7, 0, 9, 1, 6, 2, 3, 8, 8, 6, 8, 2, 2, 4, 2, 4, 9, 5, 0, 9, 3, 1, 8, 9, 6, 0, 7, 1, 6, 8, 0, 1, 2, 4, 9, 5, 7, 4, 6, 4, 6, 0, 0, 4, 3, 5, 4, 7, 9, 3, 0, 9, 1, 3, 8, 0, 6, 0, 2, 3, 7, 1, 0, 8, 6, 2, 8, 9, 7, 9, 8, 8, 6, 2, 6, 5, 6, 9, 1, 2, 3, 9, 6, 8, 7, 3, 4, 1, 8, 9, 9, 1, 3, 0, 7, 5, 0, 8, 9, 3, 3, 9, 8, 4, 6, 6, 5, 5, 0, 5, 0, 4, 4, 2, 5, 9, 7, 8, 8, 5, 4, 3, 2, 1, 8, 3, 2, 1, 0, 6, 8, 3, 8, 0, 2, 6, 1, 9, 1, 3, 6, 4, 4, 8, 5, 9, 8, 5, 4, 6, 5, 4, 2, 2, 5, 0, 8, 6, 6, 2, 3, 6]"
198,0.1049345999781508,0.025118199991993606,1.541869157620657e+265,0.15765509998891503,0.2736878000141587,3.9065463575188025e-11,0.12198039999930188,0.03881909998017363,3.410605131648481e-13,6.036837696399289e-16,888.5143131283859,888.5143131283855,"[1, 1, 3, 8, 8, 8, 4, 7, 7, 4, 7, 9, 9, 9, 9, 6, 8, 1, 7, 6, 6, 8, 7, 1, 2, 6, 0, 6, 9, 1, 2, 7, 7, 1, 3, 0, 5, 2, 7, 2, 6, 1, 4, 3, 5, 2, 8, 6, 1, 8, 5, 6, 9, 3, 0, 9, 6, 4, 0, 2, 6, 0, 4, 5, 3, 7, 4, 0, 1, 0, 2, 0, 1, 9, 3, 6, 4, 4, 3, 8, 2, 7, 3, 4, 6, 5, 0, 7, 2, 1, 0, 3, 9, 5, 7, 0, 4, 0, 8, 4, 7, 1, 7, 6, 1, 7, 2, 1, 5, 3, 5, 1, 8, 0, 2, 5, 7, 5, 1, 1, 5, 8, 7, 0, 2, 7, 3, 2, 3, 8, 6, 1, 8, 3, 4, 8, 4, 7, 9, 5, 3, 1, 4, 4, 5, 3, 8, 5, 3, 4, 1, 1, 7, 8, 5, 2, 3, 3, 9, 6, 6, 5, 6, 8, 7, 7, 3, 0, 3, 1, 6, 2, 3, 1, 6, 1, 9, 6, 3, 4, 0, 1, 6, 7, 2, 1, 6, 1, 8, 9, 3, 4, 9, 2, 6, 0, 8, 3]"
199,0.1070451999839861,0.029668599978322163,1.5744403932561435e+262,0.16362480001407675,0.32159420000971295,7.033089422020406e-12,0.13676970000960864,0.025324199988972396,5.684341886080801e-13,5.444268715274767e-16,894.8559037257667,894.8559037257661,"[1, 5, 5, 6, 6, 6, 7, 4, 3, 3, 6, 5, 2, 1, 8, 8, 1, 6, 8, 6, 6, 5, 7, 1, 5, 8, 6, 8, 7, 1, 2, 3, 3, 7, 9, 1, 0, 5, 3, 0, 4, 8, 5, 3, 7, 6, 8, 3, 7, 8, 6, 0, 1, 5, 0, 3, 4, 9, 3, 7, 8, 9, 1, 0, 7, 3, 9, 3, 0, 1, 6, 0, 1, 7, 4, 1, 3, 8, 2, 6, 9, 4, 2, 6, 3, 1, 2, 6, 6, 1, 9, 7, 8, 8, 7, 1, 6, 7, 6, 5, 7, 0, 2, 7, 8, 0, 1, 1, 2, 0, 5, 8, 4, 0, 8, 0, 6, 9, 9, 0, 0, 4, 2, 8, 9, 6, 2, 5, 7, 7, 8, 8, 0, 9, 6, 2, 0, 7, 4, 9, 7, 8, 5, 7, 0, 6, 1, 7, 7, 7, 1, 3, 5, 0, 8, 8, 0, 2, 7, 3, 6, 2, 9, 8, 2, 2, 7, 0, 9, 1, 6, 2, 0, 6, 5, 5, 8, 0, 5, 9, 1, 4, 7, 6, 0, 9, 8, 0, 8, 4, 0, 4, 5, 5, 7, 1, 0, 7, 9]"
200,0.1189961000054609,0.08779819999472238,1.8178866646229814e+268,0.1761555999983102,0.2606796000036411,3.2409373141499055e-10,0.15207909999298863,0.024702099995920435,3.410605131648481e-13,5.969465536882245e-16,900.2579508591862,900.2579508591865,"[1, 9, 3, 6, 3, 0, 4, 6, 3, 7, 5, 7, 3, 5, 0, 5, 7, 9, 3, 8, 1, 9, 0, 7, 3, 7, 9, 1, 5, 0, 0, 1, 6, 0, 6, 0, 6, 1, 1, 6, 0, 6, 5, 1, 4, 4, 1, 0, 5, 7, 7, 7, 8, 3, 6, 4, 2, 1, 7, 3, 9, 2, 1, 0, 0, 3, 8, 8, 4, 6, 4, 8, 4, 0, 1, 9, 5, 5, 6, 6, 1, 4, 0, 0, 0, 4, 8, 6, 2, 2, 1, 2, 6, 9, 8, 8, 4, 7, 9, 2, 0, 1, 9, 4, 5, 8, 2, 0, 5, 5, 0, 6, 5, 2, 2, 2, 5, 1, 2, 5, 9, 4, 5, 6, 5, 7, 5, 0, 9, 0, 8, 7, 0, 6, 3, 0, 8, 3, 8, 1, 9, 7, 6, 6, 6, 1, 9, 9, 0, 8, 4, 8, 0, 5, 6, 3, 5, 1, 9, 4, 2, 4, 7, 5, 4, 1, 9, 3, 4, 8, 0, 6, 8, 2, 0, 5, 5, 4, 8, 5, 8, 2, 6, 1, 4, 8, 5, 9, 3, 4, 8, 5, 1, 5, 5, 4, 3, 3, 7, 3]"
201,0.1583243000204675,0.001215800002682954,1.6670426794258968e+269,0.24184729999979027,0.07946409998112358,1.1553408991403561e-11,0.4138466000149492,0.025331600016215816,4.547473508864641e-13,5.889482005950448e-16,907.2643417363759,907.2643417363754,"[1, 2, 9, 4, 8, 9, 0, 8, 3, 7, 0, 2, 1, 1, 3, 3, 0, 0, 1, 9, 9, 4, 0, 9, 7, 3, 0, 7, 6, 2, 9, 6, 0, 2, 6, 2, 4, 2, 2, 2, 4, 7, 5, 3, 1, 8, 0, 0, 9, 6, 2, 3, 8, 6, 4, 6, 6, 2, 5, 5, 3, 8, 8, 2, 8, 7, 8, 9, 4, 8, 4, 2, 4, 0, 0, 9, 1, 7, 1, 0, 1, 4, 7, 7, 6, 9, 2, 6, 5, 2, 4, 0, 4, 5, 8, 4, 0, 2, 5, 5, 3, 6, 9, 0, 2, 7, 3, 3, 9, 0, 9, 9, 8, 0, 9, 9, 5, 6, 5, 9, 0, 1, 5, 5, 3, 0, 3, 8, 7, 2, 7, 6, 3, 5, 9, 0, 8, 6, 0, 6, 8, 2, 9, 0, 8, 4, 1, 8, 1, 9, 7, 7, 3, 6, 7, 3, 0, 8, 2, 8, 1, 8, 8, 7, 6, 1, 6, 9, 4, 9, 6, 0, 5, 7, 5, 2, 7, 7, 8, 9, 5, 7, 7, 7, 7, 7, 4, 6, 8, 8, 5, 8, 1, 5, 9, 1, 9, 3, 0, 1, 3]"
202,0.12699359998805448,0.07657770000514574,1.4001739747450362e+271,0.18656649999320507,0.261379899980966,3.474562503710476e-10,0.12702030001673847,0.025737499992828816,2.2737367544323206e-13,6.546139416680338e-16,907.9187527697002,907.9187527697004,"[6, 6, 2, 7, 9, 3, 7, 8, 7, 8, 9, 2, 1, 1, 5, 7, 9, 8, 5, 9, 2, 5, 6, 8, 0, 4, 0, 5, 8, 7, 3, 7, 0, 8, 8, 0, 5, 3, 4, 2, 9, 8, 3, 9, 3, 8, 4, 9, 3, 1, 1, 8, 2, 0, 0, 4, 8, 5, 8, 0, 8, 6, 9, 4, 4, 6, 7, 6, 2, 7, 1, 6, 2, 3, 9, 2, 6, 5, 1, 0, 8, 5, 7, 7, 2, 7, 1, 2, 8, 0, 2, 4, 2, 2, 5, 7, 9, 7, 7, 6, 1, 9, 1, 5, 7, 2, 0, 1, 6, 0, 9, 9, 9, 4, 3, 6, 6, 1, 1, 5, 6, 3, 9, 6, 4, 7, 8, 0, 0, 8, 4, 1, 4, 5, 9, 1, 3, 4, 3, 2, 6, 5, 7, 6, 4, 8, 1, 7, 4, 1, 3, 7, 6, 3, 4, 5, 5, 4, 0, 1, 3, 1, 6, 9, 9, 9, 0, 0, 3, 4, 7, 6, 4, 4, 8, 4, 4, 0, 9, 2, 4, 1, 8, 4, 0, 3, 6, 4, 7, 3, 8, 5, 8, 9, 0, 8, 9, 2, 1, 2, 3, 0]"
203,0.11636399998678826,0.07460019999416545,3.255615048123537e+272,0.18187179998494685,0.25441009999485686,1.0685668202160968e-11,0.13763280000421219,0.04039770000963472,4.547473508864641e-13,6.291093732981388e-16,912.4962880104729,912.4962880104733,"[3, 4, 4, 2, 7, 8, 1, 4, 1, 4, 2, 1, 2, 4, 0, 8, 3, 3, 0, 3, 9, 4, 5, 3, 6, 2, 9, 3, 8, 2, 7, 6, 6, 8, 0, 8, 2, 1, 4, 1, 8, 5, 2, 9, 2, 5, 2, 4, 7, 2, 1, 7, 7, 7, 5, 8, 6, 2, 8, 6, 4, 4, 6, 9, 4, 3, 3, 2, 3, 9, 7, 1, 9, 1, 7, 8, 1, 9, 5, 0, 9, 4, 8, 8, 3, 2, 6, 0, 1, 9, 3, 2, 2, 3, 8, 9, 5, 2, 3, 3, 7, 7, 8, 6, 5, 1, 5, 6, 6, 9, 0, 7, 9, 4, 0, 6, 8, 1, 2, 4, 9, 9, 3, 6, 6, 4, 9, 7, 0, 2, 5, 3, 3, 7, 5, 9, 0, 3, 2, 8, 0, 8, 5, 2, 0, 6, 2, 2, 8, 8, 5, 3, 9, 8, 5, 5, 6, 4, 0, 7, 3, 1, 6, 1, 0, 7, 9, 9, 7, 0, 6, 0, 6, 6, 4, 8, 5, 5, 0, 5, 6, 0, 5, 1, 6, 1, 2, 0, 8, 9, 3, 4, 4, 6, 1, 1, 4, 2, 2, 2, 6, 8, 3]"
204,0.12096690002363175,0.07253430000855587,8.82185830180169e+273,0.17898319999221712,0.2608371999813244,1.5187564121502924e-09,0.1285271999950055,0.032360500015784055,7.958078640513122e-13,6.300653218411714e-16,919.364902311724,919.3649023117248,"[4, 5, 6, 5, 7, 3, 7, 9, 8, 3, 7, 6, 7, 7, 0, 0, 5, 4, 0, 4, 0, 7, 4, 9, 7, 6, 6, 2, 5, 6, 3, 9, 3, 5, 5, 1, 3, 0, 6, 8, 8, 8, 3, 5, 5, 0, 7, 1, 4, 9, 7, 5, 6, 4, 2, 7, 1, 5, 8, 9, 3, 5, 7, 3, 6, 0, 1, 5, 1, 9, 0, 4, 8, 2, 0, 8, 3, 8, 9, 2, 1, 7, 0, 6, 1, 7, 5, 7, 8, 6, 9, 2, 3, 3, 8, 8, 5, 0, 0, 4, 4, 8, 1, 2, 2, 2, 6, 9, 2, 6, 4, 4, 6, 0, 2, 2, 9, 5, 1, 1, 5, 0, 3, 4, 1, 7, 7, 5, 8, 4, 1, 6, 0, 9, 2, 4, 9, 9, 7, 4, 2, 3, 5, 2, 3, 4, 4, 3, 3, 8, 1, 1, 9, 7, 4, 4, 9, 8, 4, 2, 1, 4, 6, 9, 4, 4, 5, 1, 4, 7, 7, 0, 1, 2, 4, 0, 5, 4, 4, 8, 8, 3, 5, 8, 2, 1, 8, 5, 1, 5, 3, 8, 2, 1, 3, 7, 5, 0, 5, 9, 6, 4, 4, 4]"
205,0.12313180000637658,0.0788845999923069,3.4554688692521592e+274,0.19211890001315624,0.2387897000007797,2.914798338854143e-12,0.13810969999758527,0.038420299999415874,1.7053025658242404e-12,1.0306535115288647e-15,917.6561710021845,917.6561710021828,"[3, 7, 8, 8, 2, 9, 6, 4, 7, 0, 6, 7, 1, 4, 6, 6, 6, 6, 1, 9, 6, 9, 1, 6, 7, 3, 5, 7, 8, 8, 7, 1, 4, 9, 8, 5, 7, 8, 9, 7, 9, 6, 5, 8, 8, 5, 4, 4, 1, 2, 3, 0, 9, 6, 7, 8, 2, 4, 5, 8, 6, 2, 6, 0, 1, 0, 5, 6, 5, 3, 9, 4, 2, 8, 1, 1, 7, 7, 4, 7, 1, 4, 3, 3, 7, 8, 7, 2, 6, 6, 4, 0, 1, 7, 3, 3, 8, 5, 5, 5, 8, 1, 7, 8, 3, 8, 6, 8, 8, 7, 4, 8, 2, 4, 6, 2, 5, 6, 0, 6, 7, 1, 9, 3, 3, 5, 9, 4, 4, 9, 8, 4, 4, 0, 9, 5, 3, 4, 5, 0, 9, 1, 4, 3, 6, 2, 8, 0, 6, 4, 2, 5, 3, 0, 5, 7, 7, 4, 5, 3, 4, 4, 3, 2, 4, 1, 9, 8, 8, 3, 6, 2, 0, 2, 4, 8, 1, 5, 4, 5, 6, 9, 9, 6, 3, 9, 8, 1, 7, 8, 2, 8, 3, 9, 8, 1, 6, 8, 0, 5, 8, 6, 8, 8, 3]"
206,0.125192400009837,0.056624799995915964,8.688122569895696e+278,0.1978837999922689,0.23728589998790994,2.480783415708636e-11,0.15288429998327047,0.05476430000271648,6.821210263296962e-13,6.282669353882663e-16,924.6114288354269,924.6114288354275,"[4, 1, 4, 9, 5, 7, 1, 5, 0, 9, 6, 6, 4, 8, 6, 1, 3, 0, 9, 5, 7, 2, 8, 2, 0, 0, 9, 4, 9, 3, 6, 4, 0, 9, 7, 0, 4, 7, 0, 0, 2, 6, 9, 4, 6, 0, 2, 7, 7, 9, 2, 7, 6, 9, 8, 1, 8, 7, 5, 5, 5, 9, 2, 0, 2, 0, 2, 1, 9, 0, 4, 8, 3, 6, 2, 0, 5, 0, 6, 7, 2, 5, 8, 8, 3, 1, 6, 5, 4, 3, 3, 7, 0, 2, 0, 9, 0, 3, 3, 7, 2, 2, 6, 0, 7, 3, 7, 4, 6, 2, 0, 8, 9, 7, 2, 2, 2, 4, 3, 3, 0, 2, 2, 6, 1, 9, 8, 7, 3, 5, 8, 9, 8, 9, 6, 3, 7, 0, 2, 7, 0, 9, 5, 9, 8, 4, 1, 3, 3, 3, 7, 1, 1, 8, 2, 4, 7, 8, 0, 4, 3, 2, 3, 1, 6, 6, 3, 3, 9, 2, 9, 7, 5, 6, 6, 8, 0, 7, 9, 4, 6, 8, 4, 1, 4, 7, 3, 5, 7, 1, 7, 7, 8, 7, 4, 6, 6, 0, 0, 6, 3, 3, 1, 3, 3, 4]"
207,0.1508390000090003,0.07652850000886247,4.3712744209163584e+279,0.22359539999160916,0.23100629998953082,4.82812648031926e-11,0.13938819998293184,0.05155880001257174,6.821210263296962e-13,6.622555372253095e-16,931.0735811522858,931.0735811522865,"[1, 1, 7, 0, 3, 8, 6, 8, 0, 7, 7, 2, 9, 8, 4, 5, 1, 1, 4, 2, 0, 4, 2, 3, 2, 3, 2, 1, 4, 3, 4, 2, 4, 8, 9, 8, 5, 2, 4, 6, 7, 8, 9, 4, 6, 0, 5, 5, 3, 7, 9, 4, 3, 9, 3, 2, 1, 8, 2, 3, 6, 4, 5, 8, 7, 3, 6, 7, 5, 4, 4, 5, 8, 3, 2, 3, 5, 5, 0, 0, 5, 8, 7, 6, 1, 8, 8, 9, 6, 4, 6, 5, 6, 2, 6, 2, 2, 7, 7, 5, 1, 6, 5, 2, 7, 3, 5, 7, 8, 0, 2, 2, 1, 2, 1, 1, 1, 4, 1, 5, 0, 2, 9, 7, 1, 9, 9, 6, 9, 3, 4, 9, 2, 8, 8, 7, 5, 2, 9, 6, 2, 7, 7, 2, 0, 0, 6, 0, 7, 9, 6, 4, 6, 8, 5, 0, 4, 6, 1, 1, 4, 6, 2, 4, 6, 2, 0, 6, 2, 1, 2, 6, 8, 4, 6, 8, 0, 2, 0, 8, 7, 5, 3, 6, 3, 3, 5, 7, 4, 4, 3, 4, 3, 3, 0, 0, 0, 1, 9, 0, 9, 3, 3, 9, 7, 5, 6]"
208,0.13291470002150163,0.075943300005747,1.833145529502684e+282,0.21838669999851845,0.26071849997970276,6.097933309796636e-11,0.13503240002319217,0.05757639999501407,6.821210263296962e-13,5.24196580316439e-16,936.4392786473967,936.4392786473974,"[1, 1, 2, 5, 2, 2, 8, 0, 6, 1, 0, 9, 1, 2, 3, 2, 4, 8, 6, 3, 4, 9, 0, 6, 4, 7, 1, 4, 7, 1, 3, 3, 8, 8, 5, 5, 1, 0, 4, 8, 9, 2, 3, 8, 5, 4, 6, 8, 0, 2, 9, 4, 7, 9, 8, 8, 2, 6, 5, 8, 9, 2, 3, 8, 8, 3, 7, 4, 4, 2, 9, 8, 9, 1, 2, 0, 5, 7, 8, 2, 4, 7, 0, 4, 3, 9, 0, 3, 9, 1, 9, 8, 1, 1, 6, 0, 5, 2, 5, 3, 0, 3, 0, 3, 2, 7, 1, 1, 3, 8, 3, 5, 5, 6, 3, 6, 3, 1, 3, 9, 3, 3, 4, 9, 7, 4, 4, 7, 6, 9, 9, 8, 5, 2, 6, 2, 5, 0, 0, 3, 1, 4, 5, 8, 4, 5, 0, 8, 4, 0, 0, 2, 0, 6, 5, 4, 0, 6, 9, 6, 9, 7, 5, 1, 8, 3, 7, 5, 5, 2, 9, 7, 8, 1, 7, 7, 9, 1, 2, 9, 9, 6, 3, 0, 8, 4, 5, 4, 0, 4, 4, 3, 5, 3, 8, 0, 3, 7, 4, 8, 4, 1, 0, 1, 3, 2, 3, 0]"
209,0.12096909998217598,0.07408649998251349,1.227628907794658e+283,0.18933839999954216,0.24227509999764152,5.239573203214278e-09,0.1365337999886833,0.0392330999893602,1.0231815394945443e-12,5.650833432153205e-16,945.1304764530529,945.1304764530539,"[7, 4, 5, 9, 1, 2, 2, 4, 1, 4, 0, 4, 4, 0, 3, 0, 8, 6, 8, 3, 3, 5, 0, 1, 3, 8, 6, 1, 8, 2, 3, 4, 8, 9, 4, 9, 6, 3, 7, 9, 3, 6, 6, 9, 5, 8, 3, 3, 1, 8, 9, 8, 9, 7, 1, 8, 6, 6, 6, 4, 4, 6, 2, 1, 4, 7, 7, 6, 5, 6, 8, 5, 9, 6, 3, 1, 1, 7, 1, 3, 9, 1, 9, 5, 6, 2, 5, 8, 8, 5, 5, 7, 8, 7, 3, 6, 0, 6, 1, 3, 3, 8, 4, 2, 3, 8, 8, 6, 5, 8, 8, 0, 8, 1, 8, 0, 3, 8, 7, 1, 5, 3, 6, 2, 3, 0, 2, 1, 2, 3, 6, 5, 5, 2, 9, 2, 3, 7, 0, 6, 7, 3, 3, 6, 3, 3, 4, 1, 9, 7, 3, 3, 0, 9, 6, 1, 1, 1, 1, 8, 3, 9, 9, 5, 0, 2, 6, 0, 8, 9, 9, 5, 5, 2, 0, 9, 4, 6, 9, 2, 1, 1, 0, 5, 7, 7, 5, 7, 3, 2, 7, 9, 7, 1, 8, 5, 4, 0, 0, 0, 0, 6, 7, 2, 7, 2, 4, 5, 4]"
210,0.12134320000768639,0.10937719998764805,3.7047632196372267e+285,0.19345439999597147,0.22762950000469573,4.086173778426588e-12,0.1401237999962177,0.04020739998668432,5.684341886080801e-13,8.472557102325912e-16,945.2074205220661,945.2074205220666,"[8, 6, 5, 2, 5, 1, 9, 1, 2, 7, 2, 4, 7, 4, 4, 7, 6, 7, 6, 5, 8, 1, 8, 5, 0, 6, 7, 7, 9, 0, 3, 2, 8, 2, 5, 3, 4, 5, 8, 2, 9, 4, 8, 1, 3, 7, 2, 7, 5, 6, 9, 7, 0, 3, 9, 8, 5, 3, 8, 4, 1, 1, 3, 8, 6, 3, 1, 3, 7, 1, 6, 5, 9, 9, 0, 9, 8, 6, 9, 0, 7, 4, 4, 0, 1, 3, 8, 1, 0, 9, 2, 2, 0, 1, 9, 4, 6, 7, 5, 0, 5, 6, 0, 0, 5, 6, 8, 9, 9, 4, 2, 7, 5, 7, 6, 5, 4, 7, 8, 9, 6, 6, 9, 5, 7, 3, 5, 7, 2, 6, 2, 1, 1, 8, 6, 8, 1, 0, 9, 6, 6, 9, 6, 0, 6, 4, 6, 6, 1, 0, 9, 9, 9, 0, 9, 9, 3, 6, 5, 4, 7, 0, 6, 7, 0, 7, 2, 6, 0, 9, 6, 1, 1, 4, 3, 6, 4, 7, 0, 6, 1, 8, 1, 3, 7, 7, 8, 0, 7, 1, 3, 6, 6, 7, 8, 9, 3, 2, 5, 6, 1, 0, 0, 0, 1, 1, 2, 6, 6, 9]"
211,0.12066829999093898,0.08990220000850968,4.888123361104871e+284,0.19183039999916218,0.27403810000396334,1.3285649358577622e-07,0.1618812000087928,0.06270619999850169,1.2505552149377763e-12,6.969012725815983e-16,952.7032833920938,952.703283392095,"[8, 5, 4, 1, 4, 1, 8, 7, 4, 3, 0, 0, 4, 5, 4, 4, 6, 4, 8, 4, 8, 6, 0, 4, 0, 5, 8, 9, 2, 7, 6, 7, 4, 3, 1, 0, 0, 2, 7, 3, 4, 3, 4, 7, 2, 0, 2, 0, 5, 7, 6, 8, 6, 6, 6, 4, 7, 3, 4, 0, 5, 4, 9, 7, 6, 7, 1, 5, 4, 1, 0, 9, 5, 5, 8, 3, 2, 4, 5, 5, 7, 1, 1, 3, 9, 1, 9, 8, 9, 9, 3, 6, 2, 8, 3, 2, 0, 6, 6, 0, 7, 1, 1, 9, 3, 2, 5, 5, 0, 9, 8, 0, 6, 4, 5, 4, 5, 1, 3, 3, 5, 5, 9, 6, 7, 4, 1, 9, 4, 8, 4, 9, 9, 1, 1, 3, 6, 5, 2, 4, 9, 0, 8, 1, 8, 0, 7, 7, 2, 4, 8, 6, 1, 6, 3, 5, 3, 6, 1, 0, 8, 0, 0, 2, 8, 3, 9, 4, 2, 3, 3, 4, 7, 9, 4, 4, 9, 5, 3, 6, 4, 5, 3, 3, 7, 8, 6, 3, 1, 9, 6, 5, 9, 7, 6, 1, 8, 1, 2, 5, 7, 9, 1, 2, 6, 2, 1, 7, 0, 3, 5]"
